billy_halop;actedin;hell's_kitchen_(1939_film);billy_halop;actedin;sea_raiders;billy_halop;actedin;the_angels_wash_their_faces;billy_halop;actedin;on_dress_parade;billy_halop;actedin;crime_school;11.186905;1;15.006285;1;11.876717;20;19.958096056449026;3.1423304080963135
mykhaylo_forkash;playsfor;fc_zorya_luhansk;mykhaylo_forkash;isaffiliatedto;fc_zorya_luhansk;mykhaylo_forkash;playsfor;fc_volyn_lutsk;mykhaylo_forkash;hasgender;male;mykhaylo_forkash;playsfor;soviet_union_national_football_team;9.840889;1;16.908451;1;11.72279;5;4.994434909041735;3.204986095428467
mykhaylo_forkash;playsfor;fc_zorya_luhansk;mykhaylo_forkash;isaffiliatedto;fc_zorya_luhansk;mykhaylo_forkash;playsfor;fc_volyn_lutsk;mykhaylo_forkash;hasgender;male;mykhaylo_forkash;playsfor;fc_polissya_zhytomyr;9.840889;1;16.908451;1;11.447933;9;8.995766644022986;3.2142763137817383
mykhaylo_forkash;playsfor;fc_zorya_luhansk;mykhaylo_forkash;isaffiliatedto;fc_zorya_luhansk;mykhaylo_forkash;isaffiliatedto;fc_volyn_lutsk;mykhaylo_forkash;playsfor;fc_volyn_lutsk;mykhaylo_forkash;hasgender;male;9.840889;1;16.908451;1;10.6060915;7;6.998171373027423;3.205152750015259
mykhaylo_forkash;playsfor;fc_zorya_luhansk;mykhaylo_forkash;isaffiliatedto;fc_zorya_luhansk;mykhaylo_forkash;playsfor;fc_volyn_lutsk;mykhaylo_forkash;wasbornin;uzhhorod;mykhaylo_forkash;isaffiliatedto;soviet_union_national_football_team;9.840889;1;16.908451;1;11.386173;10;9.996019176613236;3.1566343307495117
mykhaylo_forkash;playsfor;fc_zorya_luhansk;mykhaylo_forkash;isaffiliatedto;fc_zorya_luhansk;mykhaylo_forkash;hasgender;male;mykhaylo_forkash;wasbornin;uzhhorod;mykhaylo_forkash;isaffiliatedto;soviet_union_national_football_team;9.840889;1;16.908451;1;11.567031;5;4.995233761249955;3.188218593597412
mykhaylo_forkash;playsfor;fc_zorya_luhansk;mykhaylo_forkash;isaffiliatedto;fc_zorya_luhansk;mykhaylo_forkash;playsfor;fc_volyn_lutsk;mykhaylo_forkash;isaffiliatedto;fc_skvo_rostov-on-don;mykhaylo_forkash;isaffiliatedto;soviet_union_national_football_team;9.840889;1;16.908451;1;11.659803;9;8.994772847226667;3.1605136394500732
steve_mautone;playsfor;canberra_cosmos_fc;steve_mautone;isaffiliatedto;canberra_cosmos_fc;steve_mautone;playsfor;blacktown_city_fc;steve_mautone;playsfor;crewe_alexandra_f.c.;steve_mautone;playsfor;parramatta_fc;10.125112;1;16.039127;1;12.947223;9;8.956557581561908;3.4282894134521484
steve_mautone;playsfor;canberra_cosmos_fc;steve_mautone;isaffiliatedto;canberra_cosmos_fc;steve_mautone;playsfor;melbourne_victory_fc;steve_mautone;playsfor;blacktown_city_fc;steve_mautone;playsfor;parramatta_fc;10.125112;1;16.039127;1;12.821354;10;9.961497672025509;3.4247164726257324
steve_mautone;playsfor;canberra_cosmos_fc;steve_mautone;isaffiliatedto;canberra_cosmos_fc;steve_mautone;playsfor;blacktown_city_fc;steve_mautone;playsfor;gillingham_f.c.;steve_mautone;playsfor;parramatta_fc;10.125112;1;16.039127;1;12.990583;9;8.954719622178292;3.407620429992676
steve_mautone;playsfor;canberra_cosmos_fc;steve_mautone;isaffiliatedto;canberra_cosmos_fc;steve_mautone;playsfor;melbourne_victory_fc;steve_mautone;playsfor;blacktown_city_fc;steve_mautone;playsfor;crewe_alexandra_f.c.;10.125112;1;16.039127;1;12.92257;10;9.957570566986167;3.4057886600494385
steve_mautone;playsfor;canberra_cosmos_fc;steve_mautone;isaffiliatedto;canberra_cosmos_fc;steve_mautone;playsfor;blacktown_city_fc;steve_mautone;playsfor;crewe_alexandra_f.c.;steve_mautone;playsfor;gillingham_f.c.;10.125112;1;16.039127;1;13.046418;9;8.952243662065143;3.4061875343322754
steve_mautone;playsfor;canberra_cosmos_fc;steve_mautone;isaffiliatedto;canberra_cosmos_fc;steve_mautone;playsfor;melbourne_victory_fc;steve_mautone;playsfor;blacktown_city_fc;steve_mautone;playsfor;gillingham_f.c.;10.125112;1;16.039127;1;12.958017;10;9.956106791141124;3.4156010150909424
steve_mautone;playsfor;canberra_cosmos_fc;steve_mautone;isaffiliatedto;canberra_cosmos_fc;steve_mautone;playsfor;gippsland_falcons;steve_mautone;playsfor;blacktown_city_fc;steve_mautone;playsfor;parramatta_fc;10.125112;1;16.039127;1;12.993571;10;9.954590281093397;3.424952983856201
steve_mautone;playsfor;canberra_cosmos_fc;steve_mautone;isaffiliatedto;canberra_cosmos_fc;steve_mautone;playsfor;gippsland_falcons;steve_mautone;playsfor;blacktown_city_fc;steve_mautone;playsfor;crewe_alexandra_f.c.;10.125112;1;16.039127;1;13.010892;10;9.9538335323401;3.4293251037597656
steve_mautone;playsfor;canberra_cosmos_fc;steve_mautone;isaffiliatedto;canberra_cosmos_fc;steve_mautone;playsfor;blacktown_city_fc;steve_mautone;playsfor;south_melbourne_fc;steve_mautone;playsfor;parramatta_fc;10.125112;1;16.039127;1;12.892126;9;8.95879040060874;3.4316108226776123
steve_mautone;playsfor;canberra_cosmos_fc;steve_mautone;isaffiliatedto;canberra_cosmos_fc;steve_mautone;playsfor;gippsland_falcons;steve_mautone;playsfor;melbourne_victory_fc;steve_mautone;playsfor;blacktown_city_fc;10.125112;1;16.039127;1;12.935835;10;9.957028351904254;3.4238345623016357
steve_mautone;playsfor;canberra_cosmos_fc;steve_mautone;isaffiliatedto;canberra_cosmos_fc;steve_mautone;playsfor;gippsland_falcons;steve_mautone;playsfor;blacktown_city_fc;steve_mautone;playsfor;gillingham_f.c.;10.125112;1;16.039127;1;13.076032;10;9.950878789203713;3.418720245361328
steve_mautone;playsfor;canberra_cosmos_fc;steve_mautone;isaffiliatedto;canberra_cosmos_fc;steve_mautone;playsfor;blacktown_city_fc;steve_mautone;playsfor;south_melbourne_fc;steve_mautone;playsfor;crewe_alexandra_f.c.;10.125112;1;16.039127;1;12.993697;9;8.954584823958454;3.419206380844116
steve_mautone;playsfor;canberra_cosmos_fc;steve_mautone;isaffiliatedto;canberra_cosmos_fc;steve_mautone;playsfor;melbourne_victory_fc;steve_mautone;playsfor;blacktown_city_fc;steve_mautone;playsfor;south_melbourne_fc;10.125112;1;16.039127;1;12.929716;9;8.957279284521265;3.423140287399292
steve_mautone;playsfor;canberra_cosmos_fc;steve_mautone;isaffiliatedto;canberra_cosmos_fc;steve_mautone;playsfor;blacktown_city_fc;steve_mautone;playsfor;south_melbourne_fc;steve_mautone;playsfor;gillingham_f.c.;10.125112;1;16.039127;1;13.01526;9;8.953640812756944;3.426452398300171
steve_mautone;playsfor;canberra_cosmos_fc;steve_mautone;isaffiliatedto;canberra_cosmos_fc;steve_mautone;playsfor;gippsland_falcons;steve_mautone;playsfor;blacktown_city_fc;steve_mautone;playsfor;south_melbourne_fc;10.125112;1;16.039127;1;13.055053;10;9.9518494624607;3.425771474838257
steve_mautone;playsfor;canberra_cosmos_fc;steve_mautone;isaffiliatedto;canberra_cosmos_fc;steve_mautone;playsfor;melbourne_victory_fc;steve_mautone;playsfor;crewe_alexandra_f.c.;steve_mautone;playsfor;parramatta_fc;10.125112;1;16.039127;1;13.14666;8;7.9474728199086995;3.429689407348633
steve_mautone;playsfor;canberra_cosmos_fc;steve_mautone;isaffiliatedto;canberra_cosmos_fc;steve_mautone;playsfor;crewe_alexandra_f.c.;steve_mautone;playsfor;gillingham_f.c.;steve_mautone;playsfor;parramatta_fc;10.125112;1;16.039127;1;13.242805;8;7.942476792606523;3.4286274909973145
steve_mautone;playsfor;canberra_cosmos_fc;steve_mautone;isaffiliatedto;canberra_cosmos_fc;steve_mautone;playsfor;melbourne_victory_fc;steve_mautone;playsfor;gillingham_f.c.;steve_mautone;playsfor;parramatta_fc;10.125112;1;16.039127;1;13.175762;8;7.946005447892995;3.4297025203704834
steve_mautone;playsfor;canberra_cosmos_fc;steve_mautone;isaffiliatedto;canberra_cosmos_fc;steve_mautone;playsfor;melbourne_victory_fc;steve_mautone;playsfor;crewe_alexandra_f.c.;steve_mautone;playsfor;gillingham_f.c.;10.125112;1;16.039127;1;13.231126;9;8.943106682628935;3.4318442344665527
steve_mautone;playsfor;canberra_cosmos_fc;steve_mautone;isaffiliatedto;canberra_cosmos_fc;steve_mautone;playsfor;gippsland_falcons;steve_mautone;playsfor;crewe_alexandra_f.c.;steve_mautone;playsfor;parramatta_fc;10.125112;1;16.039127;1;13.216283;8;7.943897886590647;3.424173593521118
dedi_ben_dayan;playsfor;maccabi_tel_aviv_f.c.;dedi_ben_dayan;isaffiliatedto;maccabi_tel_aviv_f.c.;dedi_ben_dayan;playsfor;maccabi_netanya_f.c.;dedi_ben_dayan;playsfor;hapoel_tel_aviv_f.c.;dedi_ben_dayan;playsfor;hapoel_petah_tikva_f.c.;10.356521;1;16.9998;1;14.527211;9;8.922197693335901;3.3797616958618164
dedi_ben_dayan;playsfor;maccabi_tel_aviv_f.c.;dedi_ben_dayan;isaffiliatedto;maccabi_tel_aviv_f.c.;dedi_ben_dayan;hasgender;male;dedi_ben_dayan;playsfor;maccabi_netanya_f.c.;dedi_ben_dayan;playsfor;hapoel_petah_tikva_f.c.;10.356521;1;16.9998;1;14.14904;8;7.945357929350061;3.4199047088623047
dedi_ben_dayan;playsfor;maccabi_tel_aviv_f.c.;dedi_ben_dayan;isaffiliatedto;maccabi_tel_aviv_f.c.;dedi_ben_dayan;hasgender;male;dedi_ben_dayan;playsfor;maccabi_netanya_f.c.;dedi_ben_dayan;playsfor;hapoel_tel_aviv_f.c.;10.356521;1;16.9998;1;14.212015;8;7.942012145066076;3.428239583969116
dedi_ben_dayan;playsfor;maccabi_tel_aviv_f.c.;dedi_ben_dayan;isaffiliatedto;maccabi_tel_aviv_f.c.;dedi_ben_dayan;playsfor;maccabi_netanya_f.c.;dedi_ben_dayan;playsfor;hapoel_petah_tikva_f.c.;dedi_ben_dayan;playsfor;hapoel_ironi_acre_f.c.;10.356521;1;16.9998;1;14.31794;9;8.935947718487762;3.389724016189575
dedi_ben_dayan;playsfor;maccabi_tel_aviv_f.c.;dedi_ben_dayan;isaffiliatedto;maccabi_tel_aviv_f.c.;dedi_ben_dayan;hasgender;male;dedi_ben_dayan;playsfor;hapoel_tel_aviv_f.c.;dedi_ben_dayan;playsfor;hapoel_petah_tikva_f.c.;10.356521;1;16.9998;1;14.228053;7;6.941129832541898;3.426264524459839
dedi_ben_dayan;playsfor;maccabi_tel_aviv_f.c.;dedi_ben_dayan;isaffiliatedto;maccabi_tel_aviv_f.c.;dedi_ben_dayan;playsfor;maccabi_netanya_f.c.;dedi_ben_dayan;playsfor;hapoel_petah_tikva_f.c.;dedi_ben_dayan;isaffiliatedto;israel_national_football_team;10.356521;1;16.9998;1;13.892066;6;5.957210628872659;3.3838658332824707
dedi_ben_dayan;playsfor;maccabi_tel_aviv_f.c.;dedi_ben_dayan;isaffiliatedto;maccabi_tel_aviv_f.c.;dedi_ben_dayan;playsfor;maccabi_netanya_f.c.;dedi_ben_dayan;playsfor;hapoel_kfar_saba_f.c.;dedi_ben_dayan;playsfor;hapoel_petah_tikva_f.c.;10.356521;1;16.9998;1;14.350972;9;8.933938690576412;3.3838655948638916
dedi_ben_dayan;playsfor;maccabi_tel_aviv_f.c.;dedi_ben_dayan;isaffiliatedto;maccabi_tel_aviv_f.c.;dedi_ben_dayan;playsfor;maccabi_netanya_f.c.;dedi_ben_dayan;playsfor;hapoel_petah_tikva_f.c.;dedi_ben_dayan;playsfor;ac_omonia;10.356521;1;16.9998;1;14.409383;8;7.930242275814274;3.3895740509033203
dedi_ben_dayan;playsfor;maccabi_tel_aviv_f.c.;dedi_ben_dayan;isaffiliatedto;maccabi_tel_aviv_f.c.;dedi_ben_dayan;playsfor;maccabi_netanya_f.c.;dedi_ben_dayan;playsfor;hapoel_tel_aviv_f.c.;dedi_ben_dayan;playsfor;hapoel_ironi_acre_f.c.;10.356521;1;16.9998;1;14.390567;9;8.931453434894202;3.390796661376953
dedi_ben_dayan;playsfor;maccabi_tel_aviv_f.c.;dedi_ben_dayan;isaffiliatedto;maccabi_tel_aviv_f.c.;dedi_ben_dayan;playsfor;maccabi_netanya_f.c.;dedi_ben_dayan;playsfor;hapoel_tel_aviv_f.c.;dedi_ben_dayan;isaffiliatedto;israel_national_football_team;10.356521;1;16.9998;1;13.983165;6;5.953320005317218;3.38838791847229
dedi_ben_dayan;playsfor;maccabi_tel_aviv_f.c.;dedi_ben_dayan;isaffiliatedto;maccabi_tel_aviv_f.c.;dedi_ben_dayan;playsfor;maccabi_netanya_f.c.;dedi_ben_dayan;playsfor;hapoel_petah_tikva_f.c.;dedi_ben_dayan;isaffiliatedto;hapoel_tel_aviv_f.c.;10.356521;1;16.9998;1;14.488777;8;7.924910939421828;3.386474609375
dedi_ben_dayan;playsfor;maccabi_tel_aviv_f.c.;dedi_ben_dayan;isaffiliatedto;maccabi_tel_aviv_f.c.;dedi_ben_dayan;playsfor;hapoel_tel_aviv_f.c.;dedi_ben_dayan;playsfor;hapoel_petah_tikva_f.c.;dedi_ben_dayan;playsfor;hapoel_ironi_acre_f.c.;10.356521;1;16.9998;1;14.419644;9;8.929573441512314;3.3898539543151855
dedi_ben_dayan;playsfor;maccabi_tel_aviv_f.c.;dedi_ben_dayan;isaffiliatedto;maccabi_tel_aviv_f.c.;dedi_ben_dayan;playsfor;maccabi_netanya_f.c.;dedi_ben_dayan;playsfor;hapoel_tel_aviv_f.c.;dedi_ben_dayan;playsfor;hapoel_kfar_saba_f.c.;10.356521;1;16.9998;1;14.455463;9;8.927192100881319;3.388969659805298
dedi_ben_dayan;playsfor;maccabi_tel_aviv_f.c.;dedi_ben_dayan;isaffiliatedto;maccabi_tel_aviv_f.c.;dedi_ben_dayan;playsfor;hapoel_tel_aviv_f.c.;dedi_ben_dayan;playsfor;hapoel_petah_tikva_f.c.;dedi_ben_dayan;isaffiliatedto;israel_national_football_team;10.356521;1;16.9998;1;13.983615;6;5.953299969815992;3.3921849727630615
marc_wilson_(irish_footballer);playsfor;a.f.c._bournemouth;marc_wilson_(irish_footballer);isaffiliatedto;a.f.c._bournemouth;marc_wilson_(irish_footballer);playsfor;portsmouth_f.c.;marc_wilson_(irish_footballer);playsfor;yeovil_town_f.c.;marc_wilson_(irish_footballer);hasgender;male;10.185999;1;17.846054;1;11.820438;6;5.997589759735674;3.183720350265503
marc_wilson_(irish_footballer);playsfor;a.f.c._bournemouth;marc_wilson_(irish_footballer);isaffiliatedto;a.f.c._bournemouth;marc_wilson_(irish_footballer);playsfor;portsmouth_f.c.;marc_wilson_(irish_footballer);playsfor;manchester_united_f.c.;marc_wilson_(irish_footballer);hasgender;male;10.185999;1;17.846054;1;11.976763;6;5.997183082839968;3.1579017639160156
marc_wilson_(irish_footballer);playsfor;a.f.c._bournemouth;marc_wilson_(irish_footballer);isaffiliatedto;a.f.c._bournemouth;marc_wilson_(irish_footballer);playsfor;stoke_city_f.c.;marc_wilson_(irish_footballer);playsfor;portsmouth_f.c.;marc_wilson_(irish_footballer);hasgender;male;10.185999;1;17.846054;1;11.791897;7;6.9976574204494835;3.159355401992798
marc_wilson_(irish_footballer);playsfor;a.f.c._bournemouth;marc_wilson_(irish_footballer);isaffiliatedto;a.f.c._bournemouth;marc_wilson_(irish_footballer);playsfor;portsmouth_f.c.;marc_wilson_(irish_footballer);hasgender;male;marc_wilson_(irish_footballer);playsfor;luton_town_f.c.;10.185999;1;17.846054;1;11.871975;7;6.997462611167787;3.1648385524749756
marc_wilson_(irish_footballer);playsfor;a.f.c._bournemouth;marc_wilson_(irish_footballer);isaffiliatedto;a.f.c._bournemouth;marc_wilson_(irish_footballer);playsfor;yeovil_town_f.c.;marc_wilson_(irish_footballer);playsfor;manchester_united_f.c.;marc_wilson_(irish_footballer);hasgender;male;10.185999;1;17.846054;1;12.310849;6;5.996070104818774;3.1782283782958984
marc_wilson_(irish_footballer);playsfor;a.f.c._bournemouth;marc_wilson_(irish_footballer);isaffiliatedto;a.f.c._bournemouth;marc_wilson_(irish_footballer);playsfor;portsmouth_f.c.;marc_wilson_(irish_footballer);isaffiliatedto;republic_of_ireland_national_football_team;marc_wilson_(irish_footballer);hasgender;male;10.185999;1;17.846054;1;11.288961;9;8.998582005411995;3.1878416538238525
marc_wilson_(irish_footballer);playsfor;a.f.c._bournemouth;marc_wilson_(irish_footballer);isaffiliatedto;a.f.c._bournemouth;marc_wilson_(irish_footballer);playsfor;stoke_city_f.c.;marc_wilson_(irish_footballer);playsfor;yeovil_town_f.c.;marc_wilson_(irish_footballer);hasgender;male;10.185999;1;17.846054;1;12.208492;6;5.996451097976222;3.1908340454101562
marc_wilson_(irish_footballer);playsfor;a.f.c._bournemouth;marc_wilson_(irish_footballer);isaffiliatedto;a.f.c._bournemouth;marc_wilson_(irish_footballer);playsfor;yeovil_town_f.c.;marc_wilson_(irish_footballer);hasgender;male;marc_wilson_(irish_footballer);playsfor;luton_town_f.c.;10.185999;1;17.846054;1;12.082794;6;5.996868978035728;3.189317464828491
marc_wilson_(irish_footballer);playsfor;a.f.c._bournemouth;marc_wilson_(irish_footballer);isaffiliatedto;a.f.c._bournemouth;marc_wilson_(irish_footballer);playsfor;portsmouth_f.c.;marc_wilson_(irish_footballer);hasgender;male;marc_wilson_(irish_footballer);isaffiliatedto;stoke_city_f.c.;10.185999;1;17.846054;1;11.932159;6;5.997305634813916;3.1762826442718506
marc_wilson_(irish_footballer);playsfor;a.f.c._bournemouth;marc_wilson_(irish_footballer);isaffiliatedto;a.f.c._bournemouth;marc_wilson_(irish_footballer);playsfor;portsmouth_f.c.;marc_wilson_(irish_footballer);hasgender;male;marc_wilson_(irish_footballer);isaffiliatedto;manchester_united_f.c.;10.185999;1;17.846054;1;11.963629;6;5.997219736145781;3.1986727714538574
marc_wilson_(irish_footballer);playsfor;a.f.c._bournemouth;marc_wilson_(irish_footballer);isaffiliatedto;a.f.c._bournemouth;marc_wilson_(irish_footballer);playsfor;portsmouth_f.c.;marc_wilson_(irish_footballer);hasgender;male;marc_wilson_(irish_footballer);isaffiliatedto;republic_of_ireland_national_under-21_football_team;10.185999;1;17.846054;1;12.122934;4;3.9967411597471427;3.1913063526153564
marc_wilson_(irish_footballer);playsfor;a.f.c._bournemouth;marc_wilson_(irish_footballer);isaffiliatedto;a.f.c._bournemouth;marc_wilson_(irish_footballer);playsfor;stoke_city_f.c.;marc_wilson_(irish_footballer);playsfor;manchester_united_f.c.;marc_wilson_(irish_footballer);hasgender;male;10.185999;1;17.846054;1;12.221494;6;5.99640482284721;3.209953546524048
marc_wilson_(irish_footballer);playsfor;a.f.c._bournemouth;marc_wilson_(irish_footballer);isaffiliatedto;a.f.c._bournemouth;marc_wilson_(irish_footballer);playsfor;manchester_united_f.c.;marc_wilson_(irish_footballer);hasgender;male;marc_wilson_(irish_footballer);playsfor;luton_town_f.c.;10.185999;1;17.846054;1;12.189769;6;5.996516698292536;3.197871685028076
kenneth_udjus;playsfor;sk_brann;kenneth_udjus;isaffiliatedto;sk_brann;kenneth_udjus;hasgender;male;kenneth_udjus;playsfor;lillestrøm_sk;kenneth_udjus;playsfor;fk_tønsberg;10.28564;1;16.98273;1;13.94619;5;4.954197892763521;3.2060813903808594
kenneth_udjus;playsfor;sk_brann;kenneth_udjus;isaffiliatedto;sk_brann;kenneth_udjus;hasgender;male;kenneth_udjus;playsfor;lillestrøm_sk;kenneth_udjus;playsfor;tromsø_il;10.28564;1;16.98273;1;13.807563;5;4.959889038330658;3.2135069370269775
kenneth_udjus;playsfor;sk_brann;kenneth_udjus;isaffiliatedto;sk_brann;kenneth_udjus;hasgender;male;kenneth_udjus;isaffiliatedto;ik_start;kenneth_udjus;playsfor;lillestrøm_sk;10.28564;1;16.98273;1;13.811691;3;2.9597297820715096;3.195035219192505
kenneth_udjus;playsfor;sk_brann;kenneth_udjus;isaffiliatedto;sk_brann;kenneth_udjus;hasgender;male;kenneth_udjus;playsfor;fk_tønsberg;kenneth_udjus;playsfor;tromsø_il;10.28564;1;16.98273;1;14.018455;5;4.950933905976143;3.194528341293335
kenneth_udjus;playsfor;sk_brann;kenneth_udjus;isaffiliatedto;sk_brann;kenneth_udjus;hasgender;male;kenneth_udjus;playsfor;lillestrøm_sk;kenneth_udjus;playsfor;sogndal_fotball;10.28564;1;16.98273;1;13.776445;5;4.9610701268796475;3.2074077129364014
kenneth_udjus;playsfor;sk_brann;kenneth_udjus;isaffiliatedto;sk_brann;kenneth_udjus;hasgender;male;kenneth_udjus;isaffiliatedto;ik_start;kenneth_udjus;playsfor;fk_tønsberg;10.28564;1;16.98273;1;13.99301;3;2.9521076033081197;3.205303192138672
kenneth_udjus;playsfor;sk_brann;kenneth_udjus;isaffiliatedto;sk_brann;kenneth_udjus;isaffiliatedto;løv-ham_fotball;kenneth_udjus;hasgender;male;kenneth_udjus;playsfor;lillestrøm_sk;10.28564;1;16.98273;1;13.829798;4;3.95902413948615;3.2022151947021484
kenneth_udjus;playsfor;sk_brann;kenneth_udjus;isaffiliatedto;sk_brann;kenneth_udjus;hasgender;male;kenneth_udjus;wasbornin;kristiansand;kenneth_udjus;playsfor;lillestrøm_sk;10.28564;1;16.98273;1;14.034896;4;3.950161063205707;3.2003610134124756
kenneth_udjus;playsfor;sk_brann;kenneth_udjus;isaffiliatedto;sk_brann;kenneth_udjus;hasgender;male;kenneth_udjus;isaffiliatedto;ik_start;kenneth_udjus;playsfor;tromsø_il;10.28564;1;16.98273;1;13.917189;3;2.955448805657772;3.199025869369507
kenneth_udjus;playsfor;sk_brann;kenneth_udjus;isaffiliatedto;sk_brann;kenneth_udjus;hasgender;male;kenneth_udjus;playsfor;sogndal_fotball;kenneth_udjus;playsfor;fk_tønsberg;10.28564;1;16.98273;1;13.986257;5;4.952414591541414;3.191216230392456
kenneth_udjus;playsfor;sk_brann;kenneth_udjus;isaffiliatedto;sk_brann;kenneth_udjus;playsfor;lillestrøm_sk;kenneth_udjus;playsfor;fk_tønsberg;kenneth_udjus;playsfor;tromsø_il;10.28564;1;16.98273;1;14.2499075;6;5.938935916698365;3.1659882068634033
kenneth_udjus;playsfor;sk_brann;kenneth_udjus;isaffiliatedto;sk_brann;kenneth_udjus;isaffiliatedto;ik_start;kenneth_udjus;playsfor;lillestrøm_sk;kenneth_udjus;playsfor;fk_tønsberg;10.28564;1;16.98273;1;14.199148;4;3.9417821890138796;3.162919282913208
kenneth_udjus;playsfor;sk_brann;kenneth_udjus;isaffiliatedto;sk_brann;kenneth_udjus;isaffiliatedto;løv-ham_fotball;kenneth_udjus;hasgender;male;kenneth_udjus;playsfor;fk_tønsberg;10.28564;1;16.98273;1;14.061729;4;3.9488749018302585;3.1915438175201416
kenneth_udjus;playsfor;sk_brann;kenneth_udjus;isaffiliatedto;sk_brann;kenneth_udjus;hasgender;male;kenneth_udjus;wasbornin;kristiansand;kenneth_udjus;playsfor;fk_tønsberg;10.28564;1;16.98273;1;14.2435055;4;3.9393019481130924;3.20065975189209
kenneth_udjus;playsfor;sk_brann;kenneth_udjus;isaffiliatedto;sk_brann;kenneth_udjus;hasgender;male;kenneth_udjus;playsfor;sogndal_fotball;kenneth_udjus;playsfor;tromsø_il;10.28564;1;16.98273;1;13.870894;5;4.957378354495714;3.1815621852874756
florin_stângă;playsfor;fc_brașov;florin_stângă;playsfor;cs_pandurii_târgu_jiu;florin_stângă;playsfor;asc_corona_2010_brașov_(football_team);florin_stângă;playsfor;asa_târgu_mureș_(2013);florin_stângă;playsfor;as_cimentul_fieni;9.972212;1;16.007706;1;15.662944;4;3.5853467671297374;3.167752981185913
florin_stângă;playsfor;fc_brașov;florin_stângă;playsfor;cs_pandurii_târgu_jiu;florin_stângă;playsfor;asa_târgu_mureș_(2013);florin_stângă;playsfor;fc_forex_brașov;florin_stângă;playsfor;as_cimentul_fieni;9.972212;1;16.007706;1;15.849036;5;4.539584354780746;3.164206027984619
florin_stângă;playsfor;fc_brașov;florin_stângă;playsfor;cs_pandurii_târgu_jiu;florin_stângă;playsfor;asa_târgu_mureș_(2013);florin_stângă;playsfor;skoda_xanthi_f.c.;florin_stângă;playsfor;as_cimentul_fieni;9.972212;1;16.007706;1;15.8278885;4;3.5448335601093723;3.1637046337127686
florin_stângă;playsfor;fc_brașov;florin_stângă;playsfor;cs_pandurii_târgu_jiu;florin_stângă;playsfor;asc_corona_2010_brașov_(football_team);florin_stângă;playsfor;asa_târgu_mureș_(2013);florin_stângă;playsfor;fc_forex_brașov;9.972212;1;16.007706;1;15.8746605;2;1.533212322569601;3.157742738723755
florin_stângă;playsfor;fc_brașov;florin_stângă;playsfor;cs_pandurii_târgu_jiu;florin_stângă;playsfor;asc_corona_2010_brașov_(football_team);florin_stângă;playsfor;asa_târgu_mureș_(2013);florin_stângă;playsfor;skoda_xanthi_f.c.;9.972212;1;16.007706;1;15.764692;4;3.5604561157193877;3.156611680984497
florin_stângă;playsfor;fc_brașov;florin_stângă;playsfor;cs_pandurii_târgu_jiu;florin_stângă;playsfor;asc_corona_2010_brașov_(football_team);florin_stângă;playsfor;fc_forex_brașov;florin_stângă;playsfor;as_cimentul_fieni;9.972212;1;16.007706;1;15.880372;3;2.5317904680264287;3.164597511291504
florin_stângă;playsfor;fc_brașov;florin_stângă;playsfor;cs_juventus_bucurești;florin_stângă;playsfor;cs_pandurii_târgu_jiu;florin_stângă;playsfor;asa_târgu_mureș_(2013);florin_stângă;playsfor;as_cimentul_fieni;9.972212;1;16.007706;1;15.762262;5;4.5610546366674924;3.1583263874053955
florin_stângă;playsfor;fc_brașov;florin_stângă;playsfor;cs_pandurii_târgu_jiu;florin_stângă;playsfor;asc_corona_2010_brașov_(football_team);florin_stângă;playsfor;skoda_xanthi_f.c.;florin_stângă;playsfor;as_cimentul_fieni;9.972212;1;16.007706;1;15.841036;5;4.541571272451795;3.1579320430755615
florin_stângă;playsfor;fc_brașov;florin_stângă;playsfor;cs_juventus_bucurești;florin_stângă;playsfor;cs_pandurii_târgu_jiu;florin_stângă;playsfor;asc_corona_2010_brașov_(football_team);florin_stângă;playsfor;asa_târgu_mureș_(2013);9.972212;1;16.007706;1;15.7496195;4;3.564165780427107;3.1589748859405518
florin_stângă;playsfor;fc_brașov;florin_stângă;playsfor;cs_pandurii_târgu_jiu;florin_stângă;playsfor;asa_târgu_mureș_(2013);florin_stângă;playsfor;fc_forex_brașov;florin_stângă;playsfor;skoda_xanthi_f.c.;9.972212;1;16.007706;1;16.074862;5;4.48321734737241;3.1602227687835693
florin_stângă;playsfor;fc_brașov;florin_stângă;playsfor;cs_juventus_bucurești;florin_stângă;playsfor;cs_pandurii_târgu_jiu;florin_stângă;playsfor;asc_corona_2010_brașov_(football_team);florin_stângă;playsfor;as_cimentul_fieni;9.972212;1;16.007706;1;15.821743;4;3.546357152147358;3.1585028171539307
florin_stângă;playsfor;fc_brașov;florin_stângă;playsfor;cs_pandurii_târgu_jiu;florin_stângă;playsfor;fc_forex_brașov;florin_stângă;playsfor;skoda_xanthi_f.c.;florin_stângă;playsfor;as_cimentul_fieni;9.972212;1;16.007706;1;16.000002;5;4.501925935756916;3.159259796142578
joseph_kamwendo;playsfor;mighty_wanderers_f.c.;joseph_kamwendo;playsfor;malawi_national_football_team;joseph_kamwendo;playsfor;caps_united_f.c.;joseph_kamwendo;playsfor;liga_muçulmana_de_maputo;joseph_kamwendo;playsfor;vasco_da_gama_(south_africa);9.881428;1;15.302551;1;14.596319;5;4.669568051300899;3.1642730236053467
