camille_oponga;playsfor;red_star_f.c.;camille_oponga;isaffiliatedto;red_star_f.c.;camille_oponga;playsfor;es_viry-châtillon;camille_oponga;playsfor;pau_fc;camille_oponga;playsfor;as_cannes;9.867278;1;16.245335;1;12.49638;6;5.976999153655828;3.186861515045166
yeung_ching_kwong;playsfor;hong_kong_national_football_team;yeung_ching_kwong;playsfor;south_china_aa;yeung_ching_kwong;hasgender;male;yeung_ching_kwong;playsfor;sun_pegasus_fc;yeung_ching_kwong;playsfor;eastern_aa;9.183547;1;16.571125;1;16.871763;4;3.4254014775913113;3.193629026412964
imre_deme;isaffiliatedto;hungary_national_under-21_football_team;imre_deme;playsfor;hungary_national_under-21_football_team;imre_deme;isaffiliatedto;hungary_national_under-19_football_team;imre_deme;isaffiliatedto;fc_tatabánya;imre_deme;isaffiliatedto;ferencvárosi_tc;9.084066;1;16.222658;1;13.53181;5;4.936484461358931;3.182990789413452
imre_deme;isaffiliatedto;hungary_national_under-21_football_team;imre_deme;playsfor;hungary_national_under-21_football_team;imre_deme;isaffiliatedto;hungary_national_under-19_football_team;imre_deme;isaffiliatedto;ferencvárosi_tc;imre_deme;isaffiliatedto;soproni_vse;9.084066;1;16.222658;1;13.727088;5;4.923830689263832;3.18393874168396
imre_deme;isaffiliatedto;hungary_national_under-21_football_team;imre_deme;playsfor;hungary_national_under-21_football_team;imre_deme;isaffiliatedto;hungary_national_under-19_football_team;imre_deme;isaffiliatedto;ferencvárosi_tc;imre_deme;isaffiliatedto;újpest_fc;9.084066;1;16.222658;1;13.400912;5;4.943839680476548;3.1836602687835693
imre_deme;isaffiliatedto;hungary_national_under-21_football_team;imre_deme;playsfor;hungary_national_under-21_football_team;imre_deme;isaffiliatedto;hungary_national_under-19_football_team;imre_deme;isaffiliatedto;fc_tatabánya;imre_deme;isaffiliatedto;soproni_vse;9.084066;1;16.222658;1;13.765152;5;4.921108633308962;3.1834895610809326
imre_deme;isaffiliatedto;hungary_national_under-21_football_team;imre_deme;playsfor;hungary_national_under-21_football_team;imre_deme;isaffiliatedto;hungary_national_under-19_football_team;imre_deme;isaffiliatedto;fc_tatabánya;imre_deme;isaffiliatedto;újpest_fc;9.084066;1;16.222658;1;13.912105;5;4.909747316071952;3.182183027267456
imre_deme;isaffiliatedto;hungary_national_under-21_football_team;imre_deme;playsfor;hungary_national_under-21_football_team;imre_deme;isaffiliatedto;fc_tatabánya;imre_deme;isaffiliatedto;ferencvárosi_tc;imre_deme;isaffiliatedto;soproni_vse;9.084066;1;16.222658;1;13.99851;5;4.902397129561761;3.1817712783813477
imre_deme;isaffiliatedto;hungary_national_under-21_football_team;imre_deme;playsfor;hungary_national_under-21_football_team;imre_deme;isaffiliatedto;fc_tatabánya;imre_deme;isaffiliatedto;ferencvárosi_tc;imre_deme;isaffiliatedto;újpest_fc;9.084066;1;16.222658;1;13.944799;5;4.9070266326968905;3.182382583618164
imre_deme;isaffiliatedto;hungary_national_under-21_football_team;imre_deme;playsfor;hungary_national_under-21_football_team;imre_deme;isaffiliatedto;hungary_national_under-19_football_team;imre_deme;isaffiliatedto;újpest_fc;imre_deme;isaffiliatedto;soproni_vse;9.084066;1;16.222658;1;13.976602;5;4.904309838574409;3.1817705631256104
imre_deme;isaffiliatedto;hungary_national_under-21_football_team;imre_deme;playsfor;hungary_national_under-21_football_team;imre_deme;isaffiliatedto;ferencvárosi_tc;imre_deme;isaffiliatedto;újpest_fc;imre_deme;isaffiliatedto;soproni_vse;9.084066;1;16.222658;1;14.310366;5;4.871276477109855;3.1805784702301025
imre_deme;isaffiliatedto;hungary_national_under-21_football_team;imre_deme;playsfor;hungary_national_under-21_football_team;imre_deme;isaffiliatedto;fc_tatabánya;imre_deme;isaffiliatedto;újpest_fc;imre_deme;isaffiliatedto;soproni_vse;9.084066;1;16.222658;1;14.187225;5;4.88446738986646;3.1828246116638184
imre_deme;isaffiliatedto;hungary_national_under-21_football_team;imre_deme;isaffiliatedto;hungary_national_under-19_football_team;imre_deme;isaffiliatedto;fc_tatabánya;imre_deme;isaffiliatedto;ferencvárosi_tc;imre_deme;isaffiliatedto;soproni_vse;9.084066;1;16.222658;1;16.074509;5;4.536969778749616;3.182141065597534
imre_deme;isaffiliatedto;hungary_national_under-21_football_team;imre_deme;isaffiliatedto;hungary_national_under-19_football_team;imre_deme;isaffiliatedto;fc_tatabánya;imre_deme;isaffiliatedto;ferencvárosi_tc;imre_deme;isaffiliatedto;újpest_fc;9.084066;1;16.222658;1;15.982472;4;3.559759420873578;3.180375099182129
imre_deme;isaffiliatedto;hungary_national_under-21_football_team;imre_deme;isaffiliatedto;hungary_national_under-19_football_team;imre_deme;isaffiliatedto;ferencvárosi_tc;imre_deme;isaffiliatedto;újpest_fc;imre_deme;isaffiliatedto;soproni_vse;9.084066;1;16.222658;1;16.118937;4;3.525907182661249;3.1807615756988525
imre_deme;isaffiliatedto;hungary_national_under-21_football_team;imre_deme;isaffiliatedto;hungary_national_under-19_football_team;imre_deme;isaffiliatedto;fc_tatabánya;imre_deme;isaffiliatedto;újpest_fc;imre_deme;isaffiliatedto;soproni_vse;9.084066;1;16.222658;1;16.287428;5;4.483813222175537;3.18168568611145
imre_deme;isaffiliatedto;hungary_national_under-21_football_team;imre_deme;isaffiliatedto;fc_tatabánya;imre_deme;isaffiliatedto;ferencvárosi_tc;imre_deme;isaffiliatedto;újpest_fc;imre_deme;isaffiliatedto;soproni_vse;9.084066;1;16.222658;1;16.725378;3;2.376901700319133;3.18269944190979
imre_deme;isaffiliatedto;hungary_national_under-21_football_team;imre_deme;playsfor;hungary_national_under-21_football_team;imre_deme;isaffiliatedto;hungary_national_under-19_football_team;imre_deme;isaffiliatedto;ferencvárosi_tc;imre_deme;playsfor;hungary_national_under-17_football_team;9.084066;1;16.222658;1;13.261196;4;3.950802428207655;3.1819908618927
imre_deme;isaffiliatedto;hungary_national_under-21_football_team;imre_deme;playsfor;hungary_national_under-21_football_team;imre_deme;isaffiliatedto;hungary_national_under-19_football_team;imre_deme;isaffiliatedto;ferencvárosi_tc;imre_deme;playsfor;újpest_fc;9.084066;1;16.222658;1;13.321124;4;3.9479222199157573;3.181626558303833
imre_deme;isaffiliatedto;hungary_national_under-21_football_team;imre_deme;playsfor;hungary_national_under-21_football_team;imre_deme;isaffiliatedto;hungary_national_under-19_football_team;imre_deme;isaffiliatedto;ferencvárosi_tc;imre_deme;playsfor;soproni_vse;9.084066;1;16.222658;1;13.396037;4;3.9440975376182905;3.1810882091522217
imre_deme;isaffiliatedto;hungary_national_under-21_football_team;imre_deme;playsfor;hungary_national_under-21_football_team;imre_deme;isaffiliatedto;hungary_national_under-19_football_team;imre_deme;isaffiliatedto;ferencvárosi_tc;imre_deme;wasbornin;zalaegerszeg;9.084066;1;16.222658;1;13.25805;5;4.950949388656808;3.1809511184692383
imre_deme;isaffiliatedto;hungary_national_under-21_football_team;imre_deme;playsfor;hungary_national_under-21_football_team;imre_deme;isaffiliatedto;hungary_national_under-19_football_team;imre_deme;isaffiliatedto;fc_tatabánya;imre_deme;playsfor;hungary_national_under-17_football_team;9.084066;1;16.222658;1;13.6732;4;3.9275371280132125;3.1819350719451904
imre_deme;isaffiliatedto;hungary_national_under-21_football_team;imre_deme;playsfor;hungary_national_under-21_football_team;imre_deme;isaffiliatedto;fc_tatabánya;imre_deme;isaffiliatedto;ferencvárosi_tc;imre_deme;playsfor;hungary_national_under-17_football_team;9.084066;1;16.222658;1;13.825957;4;3.9165753813097206;3.181576728820801
imre_deme;isaffiliatedto;hungary_national_under-21_football_team;imre_deme;playsfor;hungary_national_under-21_football_team;imre_deme;isaffiliatedto;hungary_national_under-19_football_team;imre_deme;isaffiliatedto;fc_tatabánya;imre_deme;playsfor;újpest_fc;9.084066;1;16.222658;1;13.61343;5;4.931453130442903;3.181931734085083
imre_deme;isaffiliatedto;hungary_national_under-21_football_team;imre_deme;playsfor;hungary_national_under-21_football_team;imre_deme;isaffiliatedto;hungary_national_under-19_football_team;imre_deme;isaffiliatedto;fc_tatabánya;imre_deme;playsfor;soproni_vse;9.084066;1;16.222658;1;13.876273;4;3.9126464590294012;3.181309700012207
imre_deme;isaffiliatedto;hungary_national_under-21_football_team;imre_deme;playsfor;hungary_national_under-21_football_team;imre_deme;isaffiliatedto;hungary_national_under-19_football_team;imre_deme;isaffiliatedto;ferencvárosi_tc;imre_deme;playsfor;ferencvárosi_tc;9.084066;1;16.222658;1;13.561706;2;1.9346828457242529;3.1821975708007812
imre_deme;isaffiliatedto;hungary_national_under-21_football_team;imre_deme;playsfor;hungary_national_under-21_football_team;imre_deme;isaffiliatedto;fc_tatabánya;imre_deme;isaffiliatedto;ferencvárosi_tc;imre_deme;playsfor;újpest_fc;9.084066;1;16.222658;1;13.7279215;4;3.9237720163908585;3.1809961795806885
imre_deme;isaffiliatedto;hungary_national_under-21_football_team;imre_deme;playsfor;hungary_national_under-21_football_team;imre_deme;isaffiliatedto;fc_tatabánya;imre_deme;isaffiliatedto;ferencvárosi_tc;imre_deme;playsfor;soproni_vse;9.084066;1;16.222658;1;13.895147;4;3.9111299898041576;3.1813478469848633
jimmy_floyd_hasselbaink;hasgender;male;jimmy_floyd_hasselbaink;isaffiliatedto;netherlands_national_football_team;jimmy_floyd_hasselbaink;playsfor;boavista_f.c.;jimmy_floyd_hasselbaink;playsfor;az_alkmaar;jimmy_floyd_hasselbaink;isaffiliatedto;royal_antwerp_f.c.;9.706323;1;12.707664;1;11.922208;1;0.6868547501646441;3.4139084815979004
jimmy_floyd_hasselbaink;hasgender;male;jimmy_floyd_hasselbaink;isaffiliatedto;netherlands_national_football_team;jimmy_floyd_hasselbaink;playsfor;boavista_f.c.;jimmy_floyd_hasselbaink;isaffiliatedto;boavista_f.c.;jimmy_floyd_hasselbaink;isaffiliatedto;royal_antwerp_f.c.;9.706323;1;12.707664;1;11.407929;1;0.7857902317327372;3.415515899658203
jimmy_floyd_hasselbaink;hasgender;male;jimmy_floyd_hasselbaink;playsfor;boavista_f.c.;jimmy_floyd_hasselbaink;isaffiliatedto;boavista_f.c.;jimmy_floyd_hasselbaink;playsfor;az_alkmaar;jimmy_floyd_hasselbaink;isaffiliatedto;royal_antwerp_f.c.;9.706323;1;12.707664;1;11.397246;1;0.7875829560264664;3.4155263900756836
jimmy_floyd_hasselbaink;hasgender;male;jimmy_floyd_hasselbaink;isaffiliatedto;netherlands_national_football_team;jimmy_floyd_hasselbaink;isaffiliatedto;boavista_f.c.;jimmy_floyd_hasselbaink;playsfor;az_alkmaar;jimmy_floyd_hasselbaink;isaffiliatedto;royal_antwerp_f.c.;9.706323;1;12.707664;1;11.769426;1;0.7187434405709274;3.4159927368164062
jimmy_floyd_hasselbaink;hasgender;male;jimmy_floyd_hasselbaink;playsfor;sc_telstar;jimmy_floyd_hasselbaink;isaffiliatedto;netherlands_national_football_team;jimmy_floyd_hasselbaink;playsfor;boavista_f.c.;jimmy_floyd_hasselbaink;isaffiliatedto;royal_antwerp_f.c.;9.706323;1;12.707664;1;11.991538;1;0.6717532532704084;3.4159047603607178
jimmy_floyd_hasselbaink;hasgender;male;jimmy_floyd_hasselbaink;isaffiliatedto;netherlands_national_football_team;jimmy_floyd_hasselbaink;playsfor;boavista_f.c.;jimmy_floyd_hasselbaink;isaffiliatedto;boavista_f.c.;jimmy_floyd_hasselbaink;playsfor;az_alkmaar;9.706323;1;12.707664;1;11.496702;1;0.7704690032102979;3.414440393447876
jimmy_floyd_hasselbaink;hasgender;male;jimmy_floyd_hasselbaink;isaffiliatedto;netherlands_national_football_team;jimmy_floyd_hasselbaink;playsfor;boavista_f.c.;jimmy_floyd_hasselbaink;playsfor;s.c._campomaiorense;jimmy_floyd_hasselbaink;isaffiliatedto;royal_antwerp_f.c.;9.706323;1;12.707664;1;11.960533;1;0.6785531051561835;3.413864850997925
jimmy_floyd_hasselbaink;hasgender;male;jimmy_floyd_hasselbaink;isaffiliatedto;netherlands_national_football_team;jimmy_floyd_hasselbaink;playsfor;boavista_f.c.;jimmy_floyd_hasselbaink;isaffiliatedto;club_atlético_de_madrid;jimmy_floyd_hasselbaink;isaffiliatedto;royal_antwerp_f.c.;9.706323;1;12.707664;1;12.054694;1;0.6576792889305471;3.4160428047180176
jimmy_floyd_hasselbaink;hasgender;male;jimmy_floyd_hasselbaink;playsfor;sc_telstar;jimmy_floyd_hasselbaink;playsfor;boavista_f.c.;jimmy_floyd_hasselbaink;playsfor;az_alkmaar;jimmy_floyd_hasselbaink;isaffiliatedto;royal_antwerp_f.c.;9.706323;1;12.707664;1;11.919834;1;0.6873650705665121;3.4177651405334473
jimmy_floyd_hasselbaink;hasgender;male;jimmy_floyd_hasselbaink;playsfor;sc_telstar;jimmy_floyd_hasselbaink;playsfor;boavista_f.c.;jimmy_floyd_hasselbaink;isaffiliatedto;boavista_f.c.;jimmy_floyd_hasselbaink;isaffiliatedto;royal_antwerp_f.c.;9.706323;1;12.707664;1;11.452796;1;0.7781413205832789;3.418947458267212
jimmy_floyd_hasselbaink;hasgender;male;jimmy_floyd_hasselbaink;playsfor;boavista_f.c.;jimmy_floyd_hasselbaink;playsfor;s.c._campomaiorense;jimmy_floyd_hasselbaink;playsfor;az_alkmaar;jimmy_floyd_hasselbaink;isaffiliatedto;royal_antwerp_f.c.;9.706323;1;12.707664;1;11.798914;1;0.7127442200880777;3.4171600341796875
jimmy_floyd_hasselbaink;hasgender;male;jimmy_floyd_hasselbaink;playsfor;boavista_f.c.;jimmy_floyd_hasselbaink;isaffiliatedto;boavista_f.c.;jimmy_floyd_hasselbaink;playsfor;s.c._campomaiorense;jimmy_floyd_hasselbaink;isaffiliatedto;royal_antwerp_f.c.;9.706323;1;12.707664;1;11.41468;1;0.7846518353609713;3.415811061859131
jimmy_floyd_hasselbaink;hasgender;male;jimmy_floyd_hasselbaink;playsfor;sc_telstar;jimmy_floyd_hasselbaink;isaffiliatedto;netherlands_national_football_team;jimmy_floyd_hasselbaink;playsfor;az_alkmaar;jimmy_floyd_hasselbaink;isaffiliatedto;royal_antwerp_f.c.;9.706323;1;12.707664;1;11.905229;1;0.6904950933180726;3.4161288738250732
jimmy_floyd_hasselbaink;hasgender;male;jimmy_floyd_hasselbaink;playsfor;sc_telstar;jimmy_floyd_hasselbaink;isaffiliatedto;netherlands_national_football_team;jimmy_floyd_hasselbaink;isaffiliatedto;boavista_f.c.;jimmy_floyd_hasselbaink;isaffiliatedto;royal_antwerp_f.c.;9.706323;1;12.707664;1;11.830674;1;0.7061979552379976;3.417954683303833
jimmy_floyd_hasselbaink;hasgender;male;jimmy_floyd_hasselbaink;playsfor;boavista_f.c.;jimmy_floyd_hasselbaink;playsfor;az_alkmaar;jimmy_floyd_hasselbaink;isaffiliatedto;club_atlético_de_madrid;jimmy_floyd_hasselbaink;isaffiliatedto;royal_antwerp_f.c.;9.706323;1;12.707664;1;11.923085;1;0.6866660076114053;3.41747784614563
jimmy_floyd_hasselbaink;hasgender;male;jimmy_floyd_hasselbaink;playsfor;boavista_f.c.;jimmy_floyd_hasselbaink;isaffiliatedto;boavista_f.c.;jimmy_floyd_hasselbaink;isaffiliatedto;club_atlético_de_madrid;jimmy_floyd_hasselbaink;isaffiliatedto;royal_antwerp_f.c.;9.706323;1;12.707664;1;11.545468;1;0.7617313663001706;3.4177920818328857
jimmy_floyd_hasselbaink;hasgender;male;jimmy_floyd_hasselbaink;isaffiliatedto;netherlands_national_football_team;jimmy_floyd_hasselbaink;playsfor;s.c._campomaiorense;jimmy_floyd_hasselbaink;playsfor;az_alkmaar;jimmy_floyd_hasselbaink;isaffiliatedto;royal_antwerp_f.c.;9.706323;1;12.707664;1;11.866281;1;0.6987564076772795;3.4128682613372803
jimmy_floyd_hasselbaink;hasgender;male;jimmy_floyd_hasselbaink;isaffiliatedto;netherlands_national_football_team;jimmy_floyd_hasselbaink;isaffiliatedto;boavista_f.c.;jimmy_floyd_hasselbaink;playsfor;s.c._campomaiorense;jimmy_floyd_hasselbaink;isaffiliatedto;royal_antwerp_f.c.;9.706323;1;12.707664;1;11.836268;1;0.7050359086514635;3.416271686553955
wisdom_fofo_agbo;isaffiliatedto;hong_kong_national_football_team;wisdom_fofo_agbo;isaffiliatedto;sun_pegasus_fc;wisdom_fofo_agbo;isaffiliatedto;southern_district_rsa;wisdom_fofo_agbo;isaffiliatedto;hong_kong_rangers_fc;wisdom_fofo_agbo;isaffiliatedto;harbin_yiteng_f.c.;9.218497;1;15.629284;1;16.258192;5;4.34775815101517;3.175593614578247
wisdom_fofo_agbo;isaffiliatedto;hong_kong_national_football_team;wisdom_fofo_agbo;playsfor;hong_kong_national_football_team;wisdom_fofo_agbo;isaffiliatedto;sun_pegasus_fc;wisdom_fofo_agbo;isaffiliatedto;southern_district_rsa;wisdom_fofo_agbo;isaffiliatedto;hong_kong_rangers_fc;9.218497;1;15.629284;1;13.235839;4;3.916326085445794;3.17366886138916
wisdom_fofo_agbo;isaffiliatedto;hong_kong_national_football_team;wisdom_fofo_agbo;playsfor;hong_kong_national_football_team;wisdom_fofo_agbo;isaffiliatedto;sun_pegasus_fc;wisdom_fofo_agbo;isaffiliatedto;hong_kong_rangers_fc;wisdom_fofo_agbo;isaffiliatedto;harbin_yiteng_f.c.;9.218497;1;15.629284;1;13.30592;4;3.9107936598256385;3.171483278274536
wisdom_fofo_agbo;isaffiliatedto;hong_kong_national_football_team;wisdom_fofo_agbo;playsfor;hong_kong_national_football_team;wisdom_fofo_agbo;isaffiliatedto;southern_district_rsa;wisdom_fofo_agbo;isaffiliatedto;hong_kong_rangers_fc;wisdom_fofo_agbo;isaffiliatedto;harbin_yiteng_f.c.;9.218497;1;15.629284;1;13.397285;4;3.9030864064438644;3.1708221435546875
wisdom_fofo_agbo;isaffiliatedto;hong_kong_national_football_team;wisdom_fofo_agbo;playsfor;hong_kong_national_football_team;wisdom_fofo_agbo;isaffiliatedto;sun_pegasus_fc;wisdom_fofo_agbo;isaffiliatedto;southern_district_rsa;wisdom_fofo_agbo;isaffiliatedto;harbin_yiteng_f.c.;9.218497;1;15.629284;1;13.561781;4;3.8877042854598858;3.174051523208618
wisdom_fofo_agbo;isaffiliatedto;hong_kong_national_football_team;wisdom_fofo_agbo;isaffiliatedto;sun_pegasus_fc;wisdom_fofo_agbo;isaffiliatedto;southern_district_rsa;wisdom_fofo_agbo;isaffiliatedto;hong_kong_rangers_fc;wisdom_fofo_agbo;hasgender;male;9.218497;1;15.629284;1;15.600924;4;3.5070896165239964;3.1946256160736084
wisdom_fofo_agbo;isaffiliatedto;hong_kong_national_football_team;wisdom_fofo_agbo;isaffiliatedto;sun_pegasus_fc;wisdom_fofo_agbo;isaffiliatedto;hong_kong_rangers_fc;wisdom_fofo_agbo;hasgender;male;wisdom_fofo_agbo;isaffiliatedto;harbin_yiteng_f.c.;9.218497;1;15.629284;1;15.637694;4;3.4978973989449744;3.1951398849487305
wisdom_fofo_agbo;isaffiliatedto;hong_kong_national_football_team;wisdom_fofo_agbo;isaffiliatedto;southern_district_rsa;wisdom_fofo_agbo;isaffiliatedto;hong_kong_rangers_fc;wisdom_fofo_agbo;hasgender;male;wisdom_fofo_agbo;isaffiliatedto;harbin_yiteng_f.c.;9.218497;1;15.629284;1;15.573915;4;3.5138388089166566;3.194406509399414
wisdom_fofo_agbo;isaffiliatedto;hong_kong_national_football_team;wisdom_fofo_agbo;isaffiliatedto;sun_pegasus_fc;wisdom_fofo_agbo;isaffiliatedto;southern_district_rsa;wisdom_fofo_agbo;hasgender;male;wisdom_fofo_agbo;isaffiliatedto;harbin_yiteng_f.c.;9.218497;1;15.629284;1;15.715278;4;3.4785147967997188;3.1950390338897705
wisdom_fofo_agbo;isaffiliatedto;hong_kong_national_football_team;wisdom_fofo_agbo;isaffiliatedto;sun_pegasus_fc;wisdom_fofo_agbo;isaffiliatedto;southern_district_rsa;wisdom_fofo_agbo;isaffiliatedto;hong_kong_rangers_fc;wisdom_fofo_agbo;playsfor;southern_district_rsa;9.218497;1;15.629284;1;15.862028;3;2.4420751916147023;3.1723687648773193
wisdom_fofo_agbo;isaffiliatedto;hong_kong_national_football_team;wisdom_fofo_agbo;isaffiliatedto;sun_pegasus_fc;wisdom_fofo_agbo;isaffiliatedto;southern_district_rsa;wisdom_fofo_agbo;isaffiliatedto;hong_kong_rangers_fc;wisdom_fofo_agbo;playsfor;hong_kong_rangers_fc;9.218497;1;15.629284;1;15.443981;3;2.5461935796995467;3.173356294631958
wisdom_fofo_agbo;isaffiliatedto;hong_kong_national_football_team;wisdom_fofo_agbo;isaffiliatedto;sun_pegasus_fc;wisdom_fofo_agbo;isaffiliatedto;hong_kong_rangers_fc;wisdom_fofo_agbo;playsfor;southern_district_rsa;wisdom_fofo_agbo;isaffiliatedto;harbin_yiteng_f.c.;9.218497;1;15.629284;1;15.934667;4;3.4242421606788302;3.173330307006836
wisdom_fofo_agbo;isaffiliatedto;hong_kong_national_football_team;wisdom_fofo_agbo;isaffiliatedto;sun_pegasus_fc;wisdom_fofo_agbo;isaffiliatedto;hong_kong_rangers_fc;wisdom_fofo_agbo;playsfor;hong_kong_rangers_fc;wisdom_fofo_agbo;isaffiliatedto;harbin_yiteng_f.c.;9.218497;1;15.629284;1;15.520628;3;2.527137288822961;3.1788430213928223
wisdom_fofo_agbo;isaffiliatedto;hong_kong_national_football_team;wisdom_fofo_agbo;isaffiliatedto;sun_pegasus_fc;wisdom_fofo_agbo;isaffiliatedto;southern_district_rsa;wisdom_fofo_agbo;playsfor;sun_pegasus_fc;wisdom_fofo_agbo;isaffiliatedto;hong_kong_rangers_fc;9.218497;1;15.629284;1;15.766717;3;2.4656957144934237;3.1808764934539795
beyond_the_clouds_(1995_film);islocatedin;france;beyond_the_clouds_(1995_film);islocatedin;germany;tonino_guerra;created;beyond_the_clouds_(1995_film);beyond_the_clouds_(1995_film);islocatedin;italy;wim_wenders;directed;beyond_the_clouds_(1995_film);8.727472;1;12.230469;1;8.86484;2;1.9666129222334106;3.178008794784546
beyond_the_clouds_(1995_film);islocatedin;france;beyond_the_clouds_(1995_film);islocatedin;germany;john_malkovich;actedin;beyond_the_clouds_(1995_film);beyond_the_clouds_(1995_film);islocatedin;italy;wim_wenders;directed;beyond_the_clouds_(1995_film);8.727472;1;12.230469;1;9.054089;2;1.9599356814583566;3.1780552864074707
beyond_the_clouds_(1995_film);islocatedin;france;beyond_the_clouds_(1995_film);islocatedin;germany;beyond_the_clouds_(1995_film);islocatedin;italy;jean_reno;actedin;beyond_the_clouds_(1995_film);wim_wenders;directed;beyond_the_clouds_(1995_film);8.727472;1;12.230469;1;9.301308;2;1.9492692899378574;3.1782543659210205
beyond_the_clouds_(1995_film);islocatedin;france;beyond_the_clouds_(1995_film);islocatedin;germany;peter_przygodda;edited;beyond_the_clouds_(1995_film);beyond_the_clouds_(1995_film);islocatedin;italy;wim_wenders;directed;beyond_the_clouds_(1995_film);8.727472;1;12.230469;1;8.76107;3;2.969804409231966;3.177774429321289
beyond_the_clouds_(1995_film);islocatedin;france;beyond_the_clouds_(1995_film);islocatedin;germany;irène_jacob;actedin;beyond_the_clouds_(1995_film);beyond_the_clouds_(1995_film);islocatedin;italy;wim_wenders;directed;beyond_the_clouds_(1995_film);8.727472;1;12.230469;1;9.20781;2;1.9535873220625328;3.1802287101745605
beyond_the_clouds_(1995_film);islocatedin;france;beyond_the_clouds_(1995_film);islocatedin;germany;vincent_pérez;actedin;beyond_the_clouds_(1995_film);beyond_the_clouds_(1995_film);islocatedin;italy;wim_wenders;directed;beyond_the_clouds_(1995_film);8.727472;1;12.230469;1;9.20344;2;1.9537803793579935;3.1798906326293945
beyond_the_clouds_(1995_film);islocatedin;france;beyond_the_clouds_(1995_film);islocatedin;germany;michelangelo_antonioni;directed;beyond_the_clouds_(1995_film);beyond_the_clouds_(1995_film);islocatedin;italy;wim_wenders;directed;beyond_the_clouds_(1995_film);8.727472;1;12.230469;1;9.47721;2;1.9400971256405963;3.1798152923583984
beyond_the_clouds_(1995_film);islocatedin;france;beyond_the_clouds_(1995_film);islocatedin;germany;sophie_marceau;actedin;beyond_the_clouds_(1995_film);beyond_the_clouds_(1995_film);islocatedin;italy;wim_wenders;directed;beyond_the_clouds_(1995_film);8.727472;1;12.230469;1;9.663959;2;1.9286748846488724;3.179232120513916
beyond_the_clouds_(1995_film);islocatedin;france;beyond_the_clouds_(1995_film);islocatedin;germany;beyond_the_clouds_(1995_film);islocatedin;italy;wim_wenders;directed;beyond_the_clouds_(1995_film);bono;wrotemusicfor;beyond_the_clouds_(1995_film);8.727472;1;12.230469;1;9.773977;2;1.9210348653742018;3.1782186031341553
beyond_the_clouds_(1995_film);islocatedin;france;beyond_the_clouds_(1995_film);islocatedin;germany;tonino_guerra;created;beyond_the_clouds_(1995_film);john_malkovich;actedin;beyond_the_clouds_(1995_film);wim_wenders;directed;beyond_the_clouds_(1995_film);8.727472;1;12.230469;1;11.021607;3;2.7700974162226175;3.178136110305786
beyond_the_clouds_(1995_film);islocatedin;france;beyond_the_clouds_(1995_film);islocatedin;germany;tonino_guerra;created;beyond_the_clouds_(1995_film);jean_reno;actedin;beyond_the_clouds_(1995_film);wim_wenders;directed;beyond_the_clouds_(1995_film);8.727472;1;12.230469;1;11.119262;3;2.7523540666221376;3.1790080070495605
beyond_the_clouds_(1995_film);islocatedin;france;beyond_the_clouds_(1995_film);islocatedin;germany;peter_przygodda;edited;beyond_the_clouds_(1995_film);tonino_guerra;created;beyond_the_clouds_(1995_film);wim_wenders;directed;beyond_the_clouds_(1995_film);8.727472;1;12.230469;1;10.609712;3;2.8348995170965474;3.1778626441955566
beyond_the_clouds_(1995_film);islocatedin;france;beyond_the_clouds_(1995_film);islocatedin;germany;john_malkovich;actedin;beyond_the_clouds_(1995_film);jean_reno;actedin;beyond_the_clouds_(1995_film);wim_wenders;directed;beyond_the_clouds_(1995_film);8.727472;1;12.230469;1;10.901455;3;2.7906774630023423;3.1795597076416016
mohd_azraai_khor_abdullah;hasgender;male;mohd_azraai_khor_abdullah;wasbornin;alor_setar;mohd_azraai_khor_abdullah;isaffiliatedto;malaysia_national_football_team;mohd_azraai_khor_abdullah;playsfor;kedah_fa;mohd_azraai_khor_abdullah;playsfor;malaysia_national_football_team;8.636883;1;4.090059;1;2.2741306;1;0.8600768281393991;3.209120512008667
mohd_azraai_khor_abdullah;hasgender;male;mohd_azraai_khor_abdullah;wasbornin;alor_setar;mohd_azraai_khor_abdullah;isaffiliatedto;malaysia_national_football_team;mohd_azraai_khor_abdullah;playsfor;kedah_fa;mohd_azraai_khor_abdullah;isaffiliatedto;kedah_fa;8.636883;1;4.090059;1;3.2533045;1;0.697781198700901;3.211946725845337
mohd_azraai_khor_abdullah;hasgender;male;mohd_azraai_khor_abdullah;wasbornin;alor_setar;mohd_azraai_khor_abdullah;isaffiliatedto;malaysia_national_football_team;mohd_azraai_khor_abdullah;playsfor;malaysia_national_football_team;mohd_azraai_khor_abdullah;isaffiliatedto;kedah_fa;8.636883;1;4.090059;1;3.0092883;1;0.7466397642061626;3.211979627609253
mohd_azraai_khor_abdullah;hasgender;male;mohd_azraai_khor_abdullah;wasbornin;alor_setar;mohd_azraai_khor_abdullah;playsfor;kedah_fa;mohd_azraai_khor_abdullah;playsfor;malaysia_national_football_team;mohd_azraai_khor_abdullah;isaffiliatedto;kedah_fa;8.636883;1;4.090059;1;3.2369337;1;0.7012222913712977;3.210489273071289
