francisco_buyo;isaffiliatedto;spain_national_under-20_football_team;francisco_buyo;playsfor;spain_national_under-20_football_team;francisco_buyo;isaffiliatedto;spain_national_under-21_football_team;francisco_buyo;isaffiliatedto;spain_national_under-23_football_team;9.429634;1;16.56402;1;12.935366;9;8.974134881218271;3.393561840057373
chris_woods;isaffiliatedto;england_national_under-21_football_team;chris_woods;playsfor;england_national_under-21_football_team;chris_woods;isaffiliatedto;southampton_f.c.;chris_woods;isaffiliatedto;nottingham_forest_f.c.;9.45388;1;17.225637;1;16.19858;3;2.736345061957805;3.44123911857605
chris_woods;isaffiliatedto;england_national_under-21_football_team;chris_woods;playsfor;england_national_under-21_football_team;chris_woods;isaffiliatedto;sunderland_a.f.c.;chris_woods;isaffiliatedto;nottingham_forest_f.c.;9.45388;1;17.225637;1;16.183306;3;2.7392996576886834;3.440418243408203
chris_woods;isaffiliatedto;england_national_under-21_football_team;chris_woods;playsfor;england_national_under-21_football_team;chris_woods;isaffiliatedto;nottingham_forest_f.c.;chris_woods;isaffiliatedto;queens_park_rangers_f.c.;9.45388;1;17.225637;1;16.19356;3;2.7373185202883734;3.443209648132324
chris_woods;isaffiliatedto;england_national_under-21_football_team;chris_woods;isaffiliatedto;southampton_f.c.;chris_woods;isaffiliatedto;sunderland_a.f.c.;chris_woods;isaffiliatedto;england_national_football_b_team;9.45388;1;17.225637;1;16.87945;3;2.585692775530188;3.442378282546997
chris_woods;isaffiliatedto;england_national_under-21_football_team;chris_woods;isaffiliatedto;southampton_f.c.;chris_woods;isaffiliatedto;queens_park_rangers_f.c.;chris_woods;isaffiliatedto;england_national_football_b_team;9.45388;1;17.225637;1;16.858582;3;2.590747387280244;3.4414608478546143
yeung_ching_kwong;playsfor;hong_kong_national_football_team;yeung_ching_kwong;playsfor;south_china_aa;yeung_ching_kwong;playsfor;kitchee_sc;yeung_ching_kwong;playsfor;sun_pegasus_fc;9.183547;1;16.571125;1;16.619825;4;3.4878273225954763;3.1787004470825195
yeung_ching_kwong;playsfor;hong_kong_national_football_team;yeung_ching_kwong;playsfor;south_china_aa;yeung_ching_kwong;playsfor;sun_pegasus_fc;yeung_ching_kwong;playsfor;eastern_aa;9.183547;1;16.571125;1;17.048908;4;3.3827757259892395;3.186155080795288
yeung_ching_kwong;playsfor;hong_kong_national_football_team;yeung_ching_kwong;playsfor;kitchee_sc;yeung_ching_kwong;playsfor;sun_pegasus_fc;yeung_ching_kwong;playsfor;eastern_aa;9.183547;1;16.571125;1;17.117462;4;3.3667146401485883;3.179595470428467
yeung_ching_kwong;playsfor;hong_kong_national_football_team;yeung_ching_kwong;playsfor;south_china_aa;yeung_ching_kwong;playsfor;kitchee_sc;yeung_ching_kwong;playsfor;eastern_aa;9.183547;1;16.571125;1;17.020243;4;3.3895705706350445;3.1779415607452393
yeung_ching_kwong;playsfor;hong_kong_national_football_team;yeung_ching_kwong;isaffiliatedto;hong_kong_national_football_team;yeung_ching_kwong;playsfor;south_china_aa;yeung_ching_kwong;playsfor;sun_pegasus_fc;9.183547;1;16.571125;1;15.2553625;4;3.7884758363308366;3.17836594581604
yeung_ching_kwong;playsfor;hong_kong_national_football_team;yeung_ching_kwong;isaffiliatedto;hong_kong_national_football_team;yeung_ching_kwong;playsfor;kitchee_sc;yeung_ching_kwong;playsfor;sun_pegasus_fc;9.183547;1;16.571125;1;15.239113;4;3.7911732775930287;3.1806886196136475
yeung_ching_kwong;playsfor;hong_kong_national_football_team;yeung_ching_kwong;isaffiliatedto;hong_kong_national_football_team;yeung_ching_kwong;playsfor;south_china_aa;yeung_ching_kwong;playsfor;kitchee_sc;9.183547;1;16.571125;1;15.283493;4;3.783746108982642;3.1782305240631104
yeung_ching_kwong;playsfor;hong_kong_national_football_team;yeung_ching_kwong;isaffiliatedto;hong_kong_national_football_team;yeung_ching_kwong;playsfor;sun_pegasus_fc;yeung_ching_kwong;playsfor;eastern_aa;9.183547;1;16.571125;1;15.67614;3;2.709917870302342;3.1805665493011475
yeung_ching_kwong;playsfor;hong_kong_national_football_team;yeung_ching_kwong;isaffiliatedto;hong_kong_national_football_team;yeung_ching_kwong;playsfor;south_china_aa;yeung_ching_kwong;playsfor;eastern_aa;9.183547;1;16.571125;1;15.676974;3;2.709745995077251;3.1788876056671143
yeung_ching_kwong;playsfor;hong_kong_national_football_team;yeung_ching_kwong;isaffiliatedto;hong_kong_national_football_team;yeung_ching_kwong;playsfor;kitchee_sc;yeung_ching_kwong;playsfor;eastern_aa;9.183547;1;16.571125;1;15.75777;3;2.692824068187786;3.186309337615967
yeung_ching_kwong;playsfor;hong_kong_national_football_team;yeung_ching_kwong;playsfor;south_china_aa;yeung_ching_kwong;playsfor;sun_pegasus_fc;yeung_ching_kwong;wasbornin;hong_kong;9.183547;1;16.571125;1;16.499876;3;2.5178047206601275;3.1777329444885254
yeung_ching_kwong;playsfor;hong_kong_national_football_team;yeung_ching_kwong;playsfor;kitchee_sc;yeung_ching_kwong;playsfor;sun_pegasus_fc;yeung_ching_kwong;wasbornin;hong_kong;9.183547;1;16.571125;1;16.458271;3;2.528183595073591;3.1823322772979736
yeung_ching_kwong;playsfor;hong_kong_national_football_team;yeung_ching_kwong;playsfor;south_china_aa;yeung_ching_kwong;playsfor;kitchee_sc;yeung_ching_kwong;wasbornin;hong_kong;9.183547;1;16.571125;1;16.46853;3;2.5256261203078214;3.182325601577759
yeung_ching_kwong;playsfor;hong_kong_national_football_team;yeung_ching_kwong;playsfor;south_china_aa;yeung_ching_kwong;hasgender;male;yeung_ching_kwong;playsfor;sun_pegasus_fc;9.183547;1;16.571125;1;16.530416;3;2.5101757302503893;3.2020184993743896
yeung_ching_kwong;playsfor;hong_kong_national_football_team;yeung_ching_kwong;hasgender;male;yeung_ching_kwong;playsfor;kitchee_sc;yeung_ching_kwong;playsfor;sun_pegasus_fc;9.183547;1;16.571125;1;16.404278;3;2.541615311433813;3.19692063331604
yeung_ching_kwong;playsfor;hong_kong_national_football_team;yeung_ching_kwong;playsfor;south_china_aa;yeung_ching_kwong;hasgender;male;yeung_ching_kwong;playsfor;kitchee_sc;9.183547;1;16.571125;1;16.364038;3;2.5515874125662177;3.1998627185821533
yeung_ching_kwong;playsfor;hong_kong_national_football_team;yeung_ching_kwong;playsfor;south_china_aa;yeung_ching_kwong;isaffiliatedto;eastern_aa;yeung_ching_kwong;playsfor;sun_pegasus_fc;9.183547;1;16.571125;1;16.71061;3;2.4651853262248187;3.1948435306549072
imre_deme;isaffiliatedto;hungary_national_under-21_football_team;imre_deme;playsfor;hungary_national_under-21_football_team;imre_deme;isaffiliatedto;hungary_national_under-19_football_team;imre_deme;isaffiliatedto;ferencvárosi_tc;9.084066;1;16.222658;1;13.3953495;4;3.9441338162201034;3.2016000747680664
imre_deme;isaffiliatedto;hungary_national_under-21_football_team;imre_deme;playsfor;hungary_national_under-21_football_team;imre_deme;isaffiliatedto;hungary_national_under-19_football_team;imre_deme;isaffiliatedto;fc_tatabánya;9.084066;1;16.222658;1;13.779224;4;3.9200799465528675;3.2024388313293457
imre_deme;isaffiliatedto;hungary_national_under-21_football_team;imre_deme;playsfor;hungary_national_under-21_football_team;imre_deme;isaffiliatedto;fc_tatabánya;imre_deme;isaffiliatedto;ferencvárosi_tc;9.084066;1;16.222658;1;13.90952;4;3.9099592938724115;3.1970317363739014
imre_deme;isaffiliatedto;hungary_national_under-21_football_team;imre_deme;playsfor;hungary_national_under-21_football_team;imre_deme;isaffiliatedto;hungary_national_under-19_football_team;imre_deme;isaffiliatedto;soproni_vse;9.084066;1;16.222658;1;13.924342;4;3.90873747492744;3.1858890056610107
imre_deme;isaffiliatedto;hungary_national_under-21_football_team;imre_deme;playsfor;hungary_national_under-21_football_team;imre_deme;isaffiliatedto;hungary_national_under-19_football_team;imre_deme;isaffiliatedto;újpest_fc;9.084066;1;16.222658;1;13.893095;4;3.911296029330223;3.1867005825042725
imre_deme;isaffiliatedto;hungary_national_under-21_football_team;imre_deme;playsfor;hungary_national_under-21_football_team;imre_deme;isaffiliatedto;ferencvárosi_tc;imre_deme;isaffiliatedto;soproni_vse;9.084066;1;16.222658;1;14.163325;4;3.8868872596401864;3.1845414638519287
imre_deme;isaffiliatedto;hungary_national_under-21_football_team;imre_deme;playsfor;hungary_national_under-21_football_team;imre_deme;isaffiliatedto;ferencvárosi_tc;imre_deme;isaffiliatedto;újpest_fc;9.084066;1;16.222658;1;14.244995;4;3.878431820295212;3.1844563484191895
imre_deme;isaffiliatedto;hungary_national_under-21_football_team;imre_deme;playsfor;hungary_national_under-21_football_team;imre_deme;isaffiliatedto;fc_tatabánya;imre_deme;isaffiliatedto;soproni_vse;9.084066;1;16.222658;1;14.05256;4;3.897532007830097;3.1843645572662354
imre_deme;isaffiliatedto;hungary_national_under-21_football_team;imre_deme;playsfor;hungary_national_under-21_football_team;imre_deme;isaffiliatedto;fc_tatabánya;imre_deme;isaffiliatedto;újpest_fc;9.084066;1;16.222658;1;14.177;4;3.8855081593246164;3.18343186378479
imre_deme;isaffiliatedto;hungary_national_under-21_football_team;imre_deme;playsfor;hungary_national_under-21_football_team;imre_deme;isaffiliatedto;újpest_fc;imre_deme;isaffiliatedto;soproni_vse;9.084066;1;16.222658;1;14.380821;4;3.863165813006865;3.183077096939087
imre_deme;isaffiliatedto;hungary_national_under-21_football_team;imre_deme;isaffiliatedto;hungary_national_under-19_football_team;imre_deme;isaffiliatedto;fc_tatabánya;imre_deme;isaffiliatedto;ferencvárosi_tc;9.084066;1;16.222658;1;15.667486;4;3.635334692238386;3.1835479736328125
imre_deme;isaffiliatedto;hungary_national_under-21_football_team;imre_deme;isaffiliatedto;hungary_national_under-19_football_team;imre_deme;isaffiliatedto;ferencvárosi_tc;imre_deme;isaffiliatedto;soproni_vse;9.084066;1;16.222658;1;15.945915;4;3.56874753089463;3.1830780506134033
imre_deme;isaffiliatedto;hungary_national_under-21_football_team;imre_deme;isaffiliatedto;hungary_national_under-19_football_team;imre_deme;isaffiliatedto;ferencvárosi_tc;imre_deme;isaffiliatedto;újpest_fc;9.084066;1;16.222658;1;15.89289;3;2.581702970602104;3.1822965145111084
imre_deme;isaffiliatedto;hungary_national_under-21_football_team;imre_deme;isaffiliatedto;hungary_national_under-19_football_team;imre_deme;isaffiliatedto;fc_tatabánya;imre_deme;isaffiliatedto;soproni_vse;9.084066;1;16.222658;1;16.152126;4;3.517625654956339;3.183375120162964
imre_deme;isaffiliatedto;hungary_national_under-21_football_team;imre_deme;isaffiliatedto;hungary_national_under-19_football_team;imre_deme;isaffiliatedto;fc_tatabánya;imre_deme;isaffiliatedto;újpest_fc;9.084066;1;16.222658;1;16.230148;3;2.498127469234195;3.184434175491333
imre_deme;isaffiliatedto;hungary_national_under-21_football_team;imre_deme;isaffiliatedto;fc_tatabánya;imre_deme;isaffiliatedto;ferencvárosi_tc;imre_deme;isaffiliatedto;soproni_vse;9.084066;1;16.222658;1;16.47446;3;2.43737990593429;3.1848814487457275
imre_deme;isaffiliatedto;hungary_national_under-21_football_team;imre_deme;isaffiliatedto;fc_tatabánya;imre_deme;isaffiliatedto;ferencvárosi_tc;imre_deme;isaffiliatedto;újpest_fc;9.084066;1;16.222658;1;16.267948;3;2.4886794366583715;3.185173273086548
imre_deme;isaffiliatedto;hungary_national_under-21_football_team;imre_deme;isaffiliatedto;hungary_national_under-19_football_team;imre_deme;isaffiliatedto;újpest_fc;imre_deme;isaffiliatedto;soproni_vse;9.084066;1;16.222658;1;16.331533;4;3.4728080367623537;3.184222459793091
imre_deme;isaffiliatedto;hungary_national_under-21_football_team;imre_deme;isaffiliatedto;ferencvárosi_tc;imre_deme;isaffiliatedto;újpest_fc;imre_deme;isaffiliatedto;soproni_vse;9.084066;1;16.222658;1;16.489267;4;3.433739722105188;3.183197259902954
jimmy_floyd_hasselbaink;hasgender;male;jimmy_floyd_hasselbaink;isaffiliatedto;netherlands_national_football_team;jimmy_floyd_hasselbaink;playsfor;boavista_f.c.;jimmy_floyd_hasselbaink;isaffiliatedto;royal_antwerp_f.c.;9.706323;1;12.707664;1;12.166419;1;0.6321018742240797;3.42159366607666
jimmy_floyd_hasselbaink;hasgender;male;jimmy_floyd_hasselbaink;playsfor;boavista_f.c.;jimmy_floyd_hasselbaink;playsfor;az_alkmaar;jimmy_floyd_hasselbaink;isaffiliatedto;royal_antwerp_f.c.;9.706323;1;12.707664;1;12.065375;1;0.655270529829148;3.4200384616851807
jimmy_floyd_hasselbaink;hasgender;male;jimmy_floyd_hasselbaink;playsfor;boavista_f.c.;jimmy_floyd_hasselbaink;isaffiliatedto;boavista_f.c.;jimmy_floyd_hasselbaink;isaffiliatedto;royal_antwerp_f.c.;9.706323;1;12.707664;1;11.617117;1;0.7484846374769412;3.420163631439209
jimmy_floyd_hasselbaink;hasgender;male;jimmy_floyd_hasselbaink;isaffiliatedto;netherlands_national_football_team;jimmy_floyd_hasselbaink;playsfor;az_alkmaar;jimmy_floyd_hasselbaink;isaffiliatedto;royal_antwerp_f.c.;9.706323;1;12.707664;1;12.045379;1;0.6597734616277918;3.418065071105957
jimmy_floyd_hasselbaink;hasgender;male;jimmy_floyd_hasselbaink;isaffiliatedto;netherlands_national_football_team;jimmy_floyd_hasselbaink;isaffiliatedto;boavista_f.c.;jimmy_floyd_hasselbaink;isaffiliatedto;royal_antwerp_f.c.;9.706323;1;12.707664;1;11.962156;1;0.6781989622806763;3.419809103012085
jimmy_floyd_hasselbaink;hasgender;male;jimmy_floyd_hasselbaink;isaffiliatedto;boavista_f.c.;jimmy_floyd_hasselbaink;playsfor;az_alkmaar;jimmy_floyd_hasselbaink;isaffiliatedto;royal_antwerp_f.c.;9.706323;1;12.707664;1;12.054093;1;0.6578145419044287;3.4198081493377686
jimmy_floyd_hasselbaink;hasgender;male;jimmy_floyd_hasselbaink;isaffiliatedto;netherlands_national_football_team;jimmy_floyd_hasselbaink;playsfor;boavista_f.c.;jimmy_floyd_hasselbaink;playsfor;az_alkmaar;9.706323;1;12.707664;1;12.138685;1;0.6385273920210789;3.418231248855591
jimmy_floyd_hasselbaink;hasgender;male;jimmy_floyd_hasselbaink;isaffiliatedto;netherlands_national_football_team;jimmy_floyd_hasselbaink;playsfor;boavista_f.c.;jimmy_floyd_hasselbaink;isaffiliatedto;boavista_f.c.;9.706323;1;12.707664;1;11.700251;1;0.7325135465309794;3.418243646621704
jimmy_floyd_hasselbaink;hasgender;male;jimmy_floyd_hasselbaink;playsfor;sc_telstar;jimmy_floyd_hasselbaink;playsfor;boavista_f.c.;jimmy_floyd_hasselbaink;isaffiliatedto;royal_antwerp_f.c.;9.706323;1;12.707664;1;12.129278;1;0.6406957915381813;3.418548107147217
jimmy_floyd_hasselbaink;hasgender;male;jimmy_floyd_hasselbaink;playsfor;boavista_f.c.;jimmy_floyd_hasselbaink;isaffiliatedto;boavista_f.c.;jimmy_floyd_hasselbaink;playsfor;az_alkmaar;9.706323;1;12.707664;1;11.715685;1;0.7294785646495084;3.4163098335266113
jimmy_floyd_hasselbaink;hasgender;male;jimmy_floyd_hasselbaink;playsfor;boavista_f.c.;jimmy_floyd_hasselbaink;playsfor;s.c._campomaiorense;jimmy_floyd_hasselbaink;isaffiliatedto;royal_antwerp_f.c.;9.706323;1;12.707664;1;12.053904;1;0.6578572593400966;3.415721893310547
jimmy_floyd_hasselbaink;hasgender;male;jimmy_floyd_hasselbaink;playsfor;sc_telstar;jimmy_floyd_hasselbaink;isaffiliatedto;netherlands_national_football_team;jimmy_floyd_hasselbaink;isaffiliatedto;royal_antwerp_f.c.;9.706323;1;12.707664;1;12.127149;1;0.6411858780133194;3.4179322719573975
jimmy_floyd_hasselbaink;hasgender;male;jimmy_floyd_hasselbaink;playsfor;boavista_f.c.;jimmy_floyd_hasselbaink;isaffiliatedto;club_atlético_de_madrid;jimmy_floyd_hasselbaink;isaffiliatedto;royal_antwerp_f.c.;9.706323;1;12.707664;1;12.208252;1;0.622321041049219;3.418372631072998
jimmy_floyd_hasselbaink;hasgender;male;jimmy_floyd_hasselbaink;isaffiliatedto;netherlands_national_football_team;jimmy_floyd_hasselbaink;isaffiliatedto;boavista_f.c.;jimmy_floyd_hasselbaink;playsfor;az_alkmaar;9.706323;1;12.707664;1;12.035815;1;0.6619169002272488;3.4148881435394287
jimmy_floyd_hasselbaink;hasgender;male;jimmy_floyd_hasselbaink;isaffiliatedto;netherlands_national_football_team;jimmy_floyd_hasselbaink;playsfor;s.c._campomaiorense;jimmy_floyd_hasselbaink;isaffiliatedto;royal_antwerp_f.c.;9.706323;1;12.707664;1;12.133774;1;0.6396602252761736;3.416191339492798
jimmy_floyd_hasselbaink;hasgender;male;jimmy_floyd_hasselbaink;isaffiliatedto;netherlands_national_football_team;jimmy_floyd_hasselbaink;isaffiliatedto;club_atlético_de_madrid;jimmy_floyd_hasselbaink;isaffiliatedto;royal_antwerp_f.c.;9.706323;1;12.707664;1;12.159042;1;0.6338156345673863;3.4160914421081543
jimmy_floyd_hasselbaink;hasgender;male;jimmy_floyd_hasselbaink;playsfor;sc_telstar;jimmy_floyd_hasselbaink;playsfor;az_alkmaar;jimmy_floyd_hasselbaink;isaffiliatedto;royal_antwerp_f.c.;9.706323;1;12.707664;1;12.160064;1;0.633578545445741;3.4163565635681152
jimmy_floyd_hasselbaink;hasgender;male;jimmy_floyd_hasselbaink;playsfor;sc_telstar;jimmy_floyd_hasselbaink;isaffiliatedto;boavista_f.c.;jimmy_floyd_hasselbaink;isaffiliatedto;royal_antwerp_f.c.;9.706323;1;12.707664;1;12.121033;1;0.6425917267889386;3.4160823822021484
jimmy_floyd_hasselbaink;hasgender;male;jimmy_floyd_hasselbaink;playsfor;s.c._campomaiorense;jimmy_floyd_hasselbaink;playsfor;az_alkmaar;jimmy_floyd_hasselbaink;isaffiliatedto;royal_antwerp_f.c.;9.706323;1;12.707664;1;12.038467;1;0.6613231356406231;3.4161558151245117
jimmy_floyd_hasselbaink;hasgender;male;jimmy_floyd_hasselbaink;isaffiliatedto;boavista_f.c.;jimmy_floyd_hasselbaink;playsfor;s.c._campomaiorense;jimmy_floyd_hasselbaink;isaffiliatedto;royal_antwerp_f.c.;9.706323;1;12.707664;1;12.093018;1;0.6489998780611339;3.4156830310821533
jimmy_floyd_hasselbaink;hasgender;male;jimmy_floyd_hasselbaink;playsfor;sc_telstar;jimmy_floyd_hasselbaink;isaffiliatedto;netherlands_national_football_team;jimmy_floyd_hasselbaink;playsfor;boavista_f.c.;9.706323;1;12.707664;1;12.217236;1;0.620207246163475;3.415499687194824
jimmy_floyd_hasselbaink;hasgender;male;jimmy_floyd_hasselbaink;playsfor;az_alkmaar;jimmy_floyd_hasselbaink;isaffiliatedto;club_atlético_de_madrid;jimmy_floyd_hasselbaink;isaffiliatedto;royal_antwerp_f.c.;9.706323;1;12.707664;1;12.128021;1;0.6409850944590876;3.4156124591827393
jimmy_floyd_hasselbaink;hasgender;male;jimmy_floyd_hasselbaink;isaffiliatedto;boavista_f.c.;jimmy_floyd_hasselbaink;isaffiliatedto;club_atlético_de_madrid;jimmy_floyd_hasselbaink;isaffiliatedto;royal_antwerp_f.c.;9.706323;1;12.707664;1;12.090021;1;0.6496821601478117;3.417550563812256
jimmy_floyd_hasselbaink;hasgender;male;jimmy_floyd_hasselbaink;isaffiliatedto;netherlands_national_football_team;jimmy_floyd_hasselbaink;playsfor;boavista_f.c.;jimmy_floyd_hasselbaink;playsfor;s.c._campomaiorense;9.706323;1;12.707664;1;12.182762;1;0.6282931591396724;3.4163451194763184
jimmy_floyd_hasselbaink;hasgender;male;jimmy_floyd_hasselbaink;isaffiliatedto;netherlands_national_football_team;jimmy_floyd_hasselbaink;playsfor;boavista_f.c.;jimmy_floyd_hasselbaink;isaffiliatedto;club_atlético_de_madrid;9.706323;1;12.707664;1;12.221448;1;0.6192145180561208;3.4176926612854004
wisdom_fofo_agbo;isaffiliatedto;hong_kong_national_football_team;wisdom_fofo_agbo;isaffiliatedto;sun_pegasus_fc;wisdom_fofo_agbo;isaffiliatedto;southern_district_rsa;wisdom_fofo_agbo;isaffiliatedto;hong_kong_rangers_fc;9.218497;1;15.629284;1;15.768438;4;3.4652674200499956;3.174800157546997
wisdom_fofo_agbo;isaffiliatedto;hong_kong_national_football_team;wisdom_fofo_agbo;isaffiliatedto;sun_pegasus_fc;wisdom_fofo_agbo;isaffiliatedto;hong_kong_rangers_fc;wisdom_fofo_agbo;isaffiliatedto;harbin_yiteng_f.c.;9.218497;1;15.629284;1;15.792134;4;3.4593771427053506;3.1758012771606445
wisdom_fofo_agbo;isaffiliatedto;hong_kong_national_football_team;wisdom_fofo_agbo;isaffiliatedto;southern_district_rsa;wisdom_fofo_agbo;isaffiliatedto;hong_kong_rangers_fc;wisdom_fofo_agbo;isaffiliatedto;harbin_yiteng_f.c.;9.218497;1;15.629284;1;15.730507;4;3.474715836987853;3.1772053241729736
wisdom_fofo_agbo;isaffiliatedto;hong_kong_national_football_team;wisdom_fofo_agbo;isaffiliatedto;sun_pegasus_fc;wisdom_fofo_agbo;isaffiliatedto;southern_district_rsa;wisdom_fofo_agbo;isaffiliatedto;harbin_yiteng_f.c.;9.218497;1;15.629284;1;16.01621;4;3.404457365317171;3.176879644393921
wisdom_fofo_agbo;isaffiliatedto;hong_kong_national_football_team;wisdom_fofo_agbo;playsfor;hong_kong_national_football_team;wisdom_fofo_agbo;isaffiliatedto;sun_pegasus_fc;wisdom_fofo_agbo;isaffiliatedto;hong_kong_rangers_fc;9.218497;1;15.629284;1;13.288636;3;2.912187980281458;3.1755800247192383
wisdom_fofo_agbo;isaffiliatedto;hong_kong_national_football_team;wisdom_fofo_agbo;playsfor;hong_kong_national_football_team;wisdom_fofo_agbo;isaffiliatedto;southern_district_rsa;wisdom_fofo_agbo;isaffiliatedto;hong_kong_rangers_fc;9.218497;1;15.629284;1;13.364367;3;2.9059295329270998;3.1756579875946045
wisdom_fofo_agbo;isaffiliatedto;hong_kong_national_football_team;wisdom_fofo_agbo;playsfor;hong_kong_national_football_team;wisdom_fofo_agbo;isaffiliatedto;hong_kong_rangers_fc;wisdom_fofo_agbo;isaffiliatedto;harbin_yiteng_f.c.;9.218497;1;15.629284;1;13.385198;3;2.904139206407233;3.176663398742676
wisdom_fofo_agbo;isaffiliatedto;hong_kong_national_football_team;wisdom_fofo_agbo;playsfor;hong_kong_national_football_team;wisdom_fofo_agbo;isaffiliatedto;sun_pegasus_fc;wisdom_fofo_agbo;isaffiliatedto;southern_district_rsa;9.218497;1;15.629284;1;13.540578;3;2.8898006074441644;3.1780495643615723
wisdom_fofo_agbo;isaffiliatedto;hong_kong_national_football_team;wisdom_fofo_agbo;playsfor;hong_kong_national_football_team;wisdom_fofo_agbo;isaffiliatedto;sun_pegasus_fc;wisdom_fofo_agbo;isaffiliatedto;harbin_yiteng_f.c.;9.218497;1;15.629284;1;13.690811;3;2.874184262886614;3.1770718097686768
wisdom_fofo_agbo;isaffiliatedto;hong_kong_national_football_team;wisdom_fofo_agbo;playsfor;hong_kong_national_football_team;wisdom_fofo_agbo;isaffiliatedto;southern_district_rsa;wisdom_fofo_agbo;isaffiliatedto;harbin_yiteng_f.c.;9.218497;1;15.629284;1;13.684563;3;2.8748699031069216;3.176530361175537
wisdom_fofo_agbo;isaffiliatedto;hong_kong_national_football_team;wisdom_fofo_agbo;isaffiliatedto;sun_pegasus_fc;wisdom_fofo_agbo;isaffiliatedto;hong_kong_rangers_fc;wisdom_fofo_agbo;hasgender;male;9.218497;1;15.629284;1;15.448236;3;2.545138630370147;3.1983883380889893
beyond_the_clouds_(1995_film);islocatedin;france;beyond_the_clouds_(1995_film);islocatedin;germany;beyond_the_clouds_(1995_film);islocatedin;italy;wim_wenders;directed;beyond_the_clouds_(1995_film);8.727472;1;12.230469;1;9.411057;2;1.9437158038563698;3.183581829071045
beyond_the_clouds_(1995_film);islocatedin;france;beyond_the_clouds_(1995_film);islocatedin;germany;tonino_guerra;created;beyond_the_clouds_(1995_film);wim_wenders;directed;beyond_the_clouds_(1995_film);8.727472;1;12.230469;1;11.345405;3;2.707870532012471;3.1835389137268066
beyond_the_clouds_(1995_film);islocatedin;france;beyond_the_clouds_(1995_film);islocatedin;germany;john_malkovich;actedin;beyond_the_clouds_(1995_film);wim_wenders;directed;beyond_the_clouds_(1995_film);8.727472;1;12.230469;1;11.142876;3;2.7479282117106507;3.1853749752044678
beyond_the_clouds_(1995_film);islocatedin;france;beyond_the_clouds_(1995_film);islocatedin;germany;jean_reno;actedin;beyond_the_clouds_(1995_film);wim_wenders;directed;beyond_the_clouds_(1995_film);8.727472;1;12.230469;1;11.268387;2;1.7235384443394737;3.1836910247802734
beyond_the_clouds_(1995_film);islocatedin;france;beyond_the_clouds_(1995_film);islocatedin;germany;peter_przygodda;edited;beyond_the_clouds_(1995_film);wim_wenders;directed;beyond_the_clouds_(1995_film);8.727472;1;12.230469;1;10.846193;3;2.7996767763855823;3.1838245391845703
beyond_the_clouds_(1995_film);islocatedin;france;beyond_the_clouds_(1995_film);islocatedin;germany;irène_jacob;actedin;beyond_the_clouds_(1995_film);wim_wenders;directed;beyond_the_clouds_(1995_film);8.727472;1;12.230469;1;11.364345;3;2.7039385753946323;3.182304620742798
beyond_the_clouds_(1995_film);islocatedin;france;beyond_the_clouds_(1995_film);islocatedin;germany;vincent_pérez;actedin;beyond_the_clouds_(1995_film);wim_wenders;directed;beyond_the_clouds_(1995_film);8.727472;1;12.230469;1;11.339199;3;2.7091521212286445;3.1835317611694336
beyond_the_clouds_(1995_film);islocatedin;france;beyond_the_clouds_(1995_film);islocatedin;germany;michelangelo_antonioni;directed;beyond_the_clouds_(1995_film);wim_wenders;directed;beyond_the_clouds_(1995_film);8.727472;1;12.230469;1;11.554976;2;1.6627318810830318;3.1898748874664307
beyond_the_clouds_(1995_film);islocatedin;france;beyond_the_clouds_(1995_film);islocatedin;germany;sophie_marceau;actedin;beyond_the_clouds_(1995_film);wim_wenders;directed;beyond_the_clouds_(1995_film);8.727472;1;12.230469;1;11.660324;2;1.6387965524775643;3.184216022491455
beyond_the_clouds_(1995_film);islocatedin;france;beyond_the_clouds_(1995_film);islocatedin;germany;wim_wenders;directed;beyond_the_clouds_(1995_film);bono;wrotemusicfor;beyond_the_clouds_(1995_film);8.727472;1;12.230469;1;11.77201;2;1.6126485208776988;3.182135581970215
beyond_the_clouds_(1995_film);islocatedin;france;beyond_the_clouds_(1995_film);islocatedin;germany;tonino_guerra;created;beyond_the_clouds_(1995_film);beyond_the_clouds_(1995_film);islocatedin;italy;8.727472;1;12.230469;1;9.286767;2;1.9499649697134607;3.1863744258880615
beyond_the_clouds_(1995_film);islocatedin;france;beyond_the_clouds_(1995_film);islocatedin;germany;john_malkovich;actedin;beyond_the_clouds_(1995_film);beyond_the_clouds_(1995_film);islocatedin;italy;8.727472;1;12.230469;1;9.463627;2;1.9408574989459875;3.1817626953125
beyond_the_clouds_(1995_film);islocatedin;france;beyond_the_clouds_(1995_film);islocatedin;germany;beyond_the_clouds_(1995_film);islocatedin;italy;jean_reno;actedin;beyond_the_clouds_(1995_film);8.727472;1;12.230469;1;9.748814;2;1.922845727442625;3.180589199066162
beyond_the_clouds_(1995_film);islocatedin;france;beyond_the_clouds_(1995_film);islocatedin;germany;peter_przygodda;edited;beyond_the_clouds_(1995_film);beyond_the_clouds_(1995_film);islocatedin;italy;8.727472;1;12.230469;1;9.581364;2;1.933955810677344;3.182208776473999
beyond_the_clouds_(1995_film);islocatedin;france;beyond_the_clouds_(1995_film);islocatedin;germany;irène_jacob;actedin;beyond_the_clouds_(1995_film);beyond_the_clouds_(1995_film);islocatedin;italy;8.727472;1;12.230469;1;9.634033;2;1.9306318249051868;3.183243989944458
